"","(Intercept)","Tissuetissue: paired normal adjacent"
"SNX13",5.98144407397497e-49,0.512415428803907
"KDM1B",1.76199677918393e-29,0.966328894162651
"ATP6V0D2",1.81191809719582e-29,0.148473407374276
"LHX4",9.51627939442341e-197,0.864258635182701
"CEP19",1.26631752766004e-79,0.464788862568844
"DNAH11",2.02380957866745e-89,0.00118492022850936
"PROSER3",3.30327887575051e-81,0.915903920557418
"ADPRHL1",8.72026905365252e-100,0.0133821480531299
"SYNRG",1.27817089405584e-46,0.566411502592837
"CDH24",2.16407813378969e-116,0.0671376506988634
"SEPSECS",5.30205584989044e-64,0.00043470638016611
"GRIK5",1.122400529186e-288,0.999999999999475
"LRRN4",1.39471859805022e-39,0.000561211707931216
"ZNF777",3.54906422722947e-85,0.534740757747394
"JPH2",4.37066900644155e-252,0.804302853640002
"PDE5A",1.18601724899057e-30,1.0702934843195e-05
"SH2D1B",1.63331918283118e-116,0.00422678864888609
"SSTR3",1.122400529186e-288,0.999999999999475
"ADAMTS19",1.19895463131397e-48,0.30181826952026
"DDX31",2.61009296745104e-281,0.565721780708386
"UMODL1",6.57136346907236e-38,0.0104155397035642
"RASEF",3.08108066228331e-75,1.72272016979646e-07
"PARD3B",6.38674024731942e-140,0.305919231572908
"DST",1.7219426448339e-240,0.36473118199295
"ZNF441",1.14695600041007e-52,0.835815094908997
"NEGR1",4.64304501900351e-34,0.0302905364873893
"FCRL3",2.62706930007249e-145,0.313013440836699
"DCAF4L2",1.122400529186e-288,0.999999999999475
"STOX1",9.91195103267755e-64,0.0612347196703173
"MIR1-1HG-AS1",1.39536049354391e-126,0.360969462237444
"ARL10",5.51287410590322e-113,0.354750051169731
"RNFT2",2.67767304249895e-281,0.598584185179176
"ANKFN1",6.28999043946585e-93,0.0295785269252491
"KRT78",1.28165775813276e-104,0.000115581933075633
"CCDC7",1.17371102556676e-125,0.858693426133578
"ZNF41",1.31984759098972e-52,0.758227592353499
"ZNF512",9.02514286870616e-81,0.0629530789758675
"AMMECR1",1.5629480743671e-55,0.0759060074170699
"FAM117B",4.76656131677209e-73,0.221135818089243
"ZNF583",3.09070987872496e-69,3.68741404646792e-07
"OXER1",2.82925459615452e-199,0.0531565598249632
"LUZP1",6.6497298854734e-84,0.0367455134683731
"ZNF75D",1.6737570332547e-53,0.530082919195698
"LINC00052",1.122400529186e-288,0.999999999999475
"BRWD1",1.54411075021143e-83,0.053519023581215
"CCDC89",3.13514733592714e-99,0.144515120341159
"ZNF572",1.04720388030881e-74,1.05312445890494e-05
"RMDN2",6.14231454563934e-136,0.648258963077309
"ADAMTS18",5.34626088934673e-208,0.51640764457457
"PCDHAC1",2.7629044151593e-133,0.322461416629846
"HIPK4",1.06674941956432e-103,0.123044250775618
"FAM124A",6.89949517778249e-102,0.0274013336553108
"NKAIN3",2.23151402460403e-140,0.126518397046809
"ITIH5",8.21636071713526e-67,9.08720181541778e-24
"FANCB",2.76869624945085e-73,0.0815733997573813
"POMK",1.36998289324901e-226,0.720102252246116
"ZNF709",6.38352689052738e-75,0.24313660595069
"CCDC57",2.05118438904383e-90,0.968049453712162
"SMC1B",1.79195513702719e-242,0.120654550146166
"BRWD3",2.77585372744134e-93,0.0441097965950618
"ASB16",3.1949825887098e-191,0.194421343034667
"MAGEE2",1.35823643758167e-146,0.845131654300484
"ERVV-1",1.21102014472059e-136,0.77352583509901
"GAL3ST3",7.82870503311869e-180,0.0881225815110412
"FLJ30679",2.0996843052922e-212,0.311871353247499
"C2CD6",7.88682741686296e-78,0.240424982172633
"UTS2R",1.122400529186e-288,0.999999999999475
"USH1G",1.30866529296573e-178,0.367597907137474
"SYN1",3.87945574230953e-64,0.92725950453345
"SLC23A3",3.51366231506618e-175,0.440933903756591
"CNOT6L",1.34633830854856e-223,0.119601377233354
"RHBDL3",1.122400529186e-288,0.999999999999475
"ZNF718",2.14701985700946e-59,0.0597712027473665
"DIP2B",3.21372825386722e-81,0.626491294395368
"SLC36A1",5.71419299557293e-278,0.504231442875404
"SNRNP48",9.11025107692675e-87,0.865663423337634
"ZNF560",1.122400529186e-288,0.999999999999475
"RTTN",5.67678170141867e-288,0.875550897088807
"BTNL9",2.69483245746335e-78,0.0312291089445909
"PUS10",2.74595183242092e-63,0.00605610168785776
"PLCXD2",1.39329627049791e-288,0.948748067817197
"UMODL1-AS1",1.45314895619761e-258,0.386850695803517
"LMLN",9.15614982909813e-89,0.0599448339377721
"RAD9B",1.96509435865356e-178,0.263760801082304
"ZNF555",3.05994930739464e-99,0.0179071201327944
"NYAP1",1.14065832476963e-184,0.160697724199075
"RSKR",1.9935042497807e-34,0.0237878082879992
"MRGPRX3",1.122400529186e-288,0.999999999999475
"ABCA13",1.09243531147229e-72,0.0510804664052567
"ADGRG7",8.26032692733438e-245,0.244452569561844
"CSF3R",1.7173973937869e-83,9.70649738491949e-10
"C17orf77",1.16352297230511e-130,0.685857083158788
"DUSP5P1",1.51948500877697e-64,0.15856132487068
"DGKH",2.93120730081993e-70,0.270047816960834
"TMEM182",1.00154690628135e-57,0.00832778488446654
"C16orf46",3.71544816478107e-198,0.351807738174348
"LSM14B",8.26943816040011e-108,0.0113787059173813
"CASP8",3.75670767043289e-212,0.332294321365205
"PLB1",4.10213200576021e-156,0.170781613127738
"C20orf197",3.88649535718372e-46,0.00537298221429881
"SLC5A3",5.64602417669684e-61,0.0047216035959178
"KIF19",5.68547444854622e-146,0.649425662699565
"SLFNL1",2.28614393221913e-137,0.308607563763578
"GPR82",2.19695474803538e-70,0.0201938485213468
"RIBC1",1.58902062227117e-194,0.758985587727351
"OXGR1",7.20874140934502e-72,0.251554384429424
"CDC14C",1.122400529186e-288,0.999999999999475
"SULT1C4",4.55443907930232e-25,3.9542719204034e-09
"TEAD1",1.63393758045487e-102,0.548403023502463
"CATSPER2",4.22646047972935e-254,0.275920289952317
"POU5F2",4.02597951513273e-220,0.610857042316338
"RXFP2",1.122400529186e-288,0.999999999999475
"BEND7",1.122400529186e-288,0.999999999999475
"SLC18A2",2.21201078033442e-34,0.0120246919433929
"SSMEM1",7.02187597744728e-134,0.0856478718898506
"MAB21L3",9.34938521685312e-106,0.0273049123911753
"BASP1-AS1",1.122400529186e-288,0.999999999999475
"MIER3",2.40225749242027e-63,0.932712078015262
"SDE2",7.59057667153723e-42,0.0636512274391235
"SLC35G5",2.34629953120703e-275,0.34532299061671
"UROC1",4.92767649898074e-279,0.689982656156716
"PCDH15",1.36373303954706e-288,0.954152896751118
"TNRC6A",1.96296966475605e-84,0.0580352789558545
"KCNA6",8.57110941665818e-195,0.574375513966525
"ARID2",4.9160393091953e-42,0.71833881562711
"AMER3",1.07055164382618e-197,0.127029547120306
"OTUD7A",1.12268161412084e-288,0.998353716127124
"ERVW-1",1.03833273168461e-104,0.553018319184676
"FBXL18",2.3717072676953e-80,0.0172711134305467
"LINC01600",6.21849190703071e-150,0.0330433897191121
"PNPLA1",1.72757583574069e-274,0.794401367745863
"DEPDC4",2.24693685650325e-286,0.792515100181384
"ANKRD23",7.78293240274159e-136,0.715835320861363
"COX6B2",2.40479796663726e-117,0.914400493750005
"NIBAN3",1.122400529186e-288,0.999999999999475
"EPHA10",8.35013682950913e-283,0.991466055800165
"WDR64",5.10182475112724e-82,0.295080916086405
"BTBD9",2.59584766798714e-73,0.00147270908934372
"HEATR9",7.2350121401995e-154,0.298688480422212
"PARP15",1.7556493865375e-82,0.948800482644134
"ARHGAP42",4.05396169303877e-261,0.245180157701992
"LINC01101",6.18686249809469e-113,0.595908206565725
"MFSD2A",1.15961370668409e-50,0.182198848547166
"ATM",5.71004612268724e-87,0.717613981935785
"CALHM4",4.14906959820389e-288,0.875446297470871
"NPHP3",9.7540841979808e-142,0.551030423718712
"ATG9B",3.22882422740233e-141,0.124559538974613
"CXorf58",4.2475548803544e-233,0.301175500171721
"EFCAB3",6.59394935393509e-165,0.295975319055941
"TFAP2B",9.47982129661173e-114,0.922590617376817
"CCDC13",3.68822803482535e-75,0.149881812052827
"LINC02210",3.84831899530829e-128,0.00182651583968758
"MRGPRX1",2.28932349639635e-220,0.429988366901019
"HFE",1.74681943975851e-59,0.000298482486890844
"RLN3",8.93956948467522e-215,0.673291459406161
"CSMD1",6.81985914939454e-100,0.633008462081886
"MACF1",6.60285412324465e-39,0.407186799727755
"ADAMTS20",1.122400529186e-288,0.999999999999475
"SALL3",4.06406386464826e-111,0.276429708771906
"AGBL4",3.81538271651144e-229,0.264311848023586
"LCAL1",7.10400145355654e-34,2.2384922232285e-09
"SLC17A8",2.41267977758306e-168,0.161737157751951
"C11orf44",5.30595506586239e-277,0.547369407469123
"SATB2-AS1",4.17242070431061e-75,0.304771734064721
"RBFOX1",6.54056142320653e-202,0.0926499639889925
"SLFN13",1.26852586959296e-56,6.01579607848179e-10
"C12orf40",1.47535523804575e-144,0.436957529448167
"CFAP57",1.03266199988931e-113,0.026683677590304
"C5orf64",3.78452937595475e-246,0.0515065197067516
"ADAMTS15",1.6814576164456e-102,0.889414356766531
"LY86-AS1",3.84074971537652e-228,0.340876480083902
"EDARADD",2.15273461919442e-75,0.186278453811719
"OTOA",2.69776428191182e-53,0.655057143201289
"CCDC171",3.48128429484675e-285,0.683958733692601
"CYP4Z2P",1.02269731908371e-277,0.522324297694023
"C18orf15",7.590694635621e-172,0.414874836820352
"MUC19",1.122400529186e-288,0.999999999999475
"KLHDC7A",3.49425322928753e-68,0.0548505241516895
"C11orf72",2.20118854091965e-136,0.0139147242411494
"AQP4-AS1",1.14063296971194e-288,0.985766101524702
"CNTNAP4",1.0727371547896e-287,0.877765074542524
"FER1L6-AS1",1.122400529186e-288,0.999999999999475
"C1orf127",4.46026677334151e-101,0.0265007123577381
"AGBL1",3.30486312349558e-47,0.0018447423615912
"FLJ34503",3.00433376133924e-166,0.260823370134514
"LINC00304",2.04085484656708e-59,0.369504856046298
"TERB1",2.18536691820855e-193,0.305845506662376
"MYO1H",2.26496005846585e-273,0.531874115491867
"ASB14",3.82533146084137e-254,0.396810887174725
"RPTN",1.11691341286899e-60,0.207751817860664
"LINC00269",2.36968003768982e-286,0.697529937967475
"VSTM4",1.122400529186e-288,0.999999999999475
"CCDC150",1.122400529186e-288,0.999999999999475
"STPG4",1.122400529186e-288,0.999999999999475
"FAM9B",1.122400529186e-288,0.999999999999475
"FLJ40288",4.03847571862437e-260,0.418475542595842
"CES5A",1.11589454834291e-179,0.0864944724229373
"CFAP47",1.47485914598964e-250,0.286984346334021
"DCAF8L2",1.122400529186e-288,0.999999999999475
"HYDIN",1.122400529186e-288,0.999999999999475
"DNAH17",2.57211243388515e-160,0.431127258260569
"SLC35G3",1.122400529186e-288,0.999999999999475
"LINC01931",1.80520566874055e-139,0.881948960291665
"LOC100288966",2.33402161746601e-155,0.415476057254006
"KIRREL3-AS3",3.1858670793997e-214,0.304520107029128
"TMEM145",2.21087878424645e-141,0.135940204132716
"C15orf32",2.16608008252328e-263,0.645757635444891
"TSGA10IP",1.2364505989992e-119,0.258266235538109
"LINC00477",1.122400529186e-288,0.999999999999475
"CCDC140",2.60479044005256e-108,0.0304431553109181
"C17orf78",8.90636092654074e-287,0.777583637483458
"TEKT5",4.22244609167595e-136,0.123538299952931
"KSR2",1.03306428100621e-201,0.133693586464861
"PAX1",5.70333172152554e-137,0.0309130495862876
"TDH",1.21046979547909e-96,0.724190369536545
"LINC00615",1.122400529186e-288,0.999999999999475
"SERPINA9",4.47296092192886e-131,0.0810380256653631
"FBXL21P",1.59030722843437e-283,0.811335202195425
"PALM2AKAP2",4.96129367123855e-135,0.585744777696762
"MRGPRX4",6.7987877963455e-124,0.160336704058191
"A2ML1",1.12666101188325e-288,0.992938275265211
"CPO",4.00317261817418e-231,0.940050145854738
"GPR6",1.122400529186e-288,0.999999999999475
"MDS2",5.05139659085365e-161,0.880320237794691
"CNOT9",1.26289710431209e-82,0.615124396773953
"GJD3",9.35982950847064e-167,0.16400069797973
"HOXC12",3.19389668013799e-99,0.167715794149386
"VNN3",5.50392558043254e-144,0.141882189889031
"COPS9",1.45169997461785e-170,0.016805380178293
"FERD3L",4.27168860606108e-157,0.27980106297936
"DEFT1P",1.7972933204344e-222,0.957727155060485
"LINC00314",1.05773230300524e-273,0.730807895651347
"DEFB104A",1.43225013244445e-224,0.113899164134878
"NLRP14",2.40861477050727e-145,0.132425311151414
"DGKB",1.56245621272858e-206,0.341984977218393
"NLRP13",1.12257834855799e-288,0.99869055953885
"NLRP8",2.27190919225157e-165,0.0579423820881306
"NLRP9",1.11432360253924e-204,0.31300302416214
"TAF5",1.4888497783285e-79,0.0359577402807512
"TAS1R2",1.122400529186e-288,0.999999999999475
"ITGB1",3.40988520402316e-77,0.145972652872238
"PCSK6",1.40926910912222e-158,0.642055603061008
"ZNF341",6.72012518847579e-124,0.031774503529115
"JPH1",3.18244383686549e-53,0.399926196816955
"NLRP10",3.65212374305397e-181,0.190213764324234
"RANGAP1",2.58377030687619e-67,0.16863079324094
"MBNL2",5.50261241652142e-188,0.192244289015328
"KRT73",3.7668928197558e-212,0.675795821751628
"COX1",6.14111471645453e-190,0.0165424566954096
"KRT74",3.67549329552106e-162,0.263549693585357
"SLC29A2",4.13849528714184e-92,0.0088035886750923
"LMX1A",8.2558754288965e-286,0.696666694016198
"CCDC125",1.09461793116755e-65,1.69866942187788e-07
"GPR101",6.0827833285899e-288,0.866409304249066
"ILDR1",1.03061856339875e-98,0.0191881055342606
"RBM26",1.122400529186e-288,0.999999999999475
"VN1R2",2.8695602723647e-278,0.470558040018834
"VN1R5",1.122400529186e-288,0.999999999999475
"ND2",7.49715096520266e-177,0.0107432709864333
"TAAR8",2.16596100836086e-126,0.821673036429308
"TAS2R39",3.6495865911558e-240,0.229087574121194
"TAS2R38",2.32521402130554e-161,0.429256603512884
"TAS2R40",1.122400529186e-288,0.999999999999475
"TAS2R41",1.122400529186e-288,0.999999999999475
"TMEM171",4.21731634998493e-118,0.0286996504700085
"VN1R4",1.61178240835267e-246,0.342014435491743
"TAS2R50",9.08771262634386e-273,0.47625865081022
"CD8B",2.1144374262785e-166,0.186858761751257
"MACROD2",4.48442787646996e-185,0.139241186248512
"DDAH1",1.86185913798252e-32,0.54606668800148
"PIANP",8.56246159957728e-120,0.773289278926532
"ATP6",3.98780774068624e-198,0.00311585030701775
"H1-6",2.04286610643487e-269,0.321821077952583
"COX2",9.16253778537358e-204,1.76656432509366e-07
"CYGB",6.9546831362216e-61,5.51087356623492e-05
"EFNA2",1.12618184733911e-288,0.993328414352538
"IFNE",4.91155283161693e-279,0.645113135857555
"ND6",1.6319654918095e-79,0.663891031087072
"SPAG11B",1.13141480012746e-288,0.99069568074994
"SREK1IP1",2.97317752910436e-129,0.0352716850997624
"THRSP",3.27567532943131e-87,0.162720915218104
"DIPK2B",5.7521062862552e-57,0.0130272937569353
"MAGEA5",7.69162871666931e-229,0.312602739272896
"FBXL19-AS1",1.9716035144535e-213,0.159467267014402
"POLE4",1.54743753428931e-105,0.768060920557416
"ND3",6.35440252870198e-211,0.102334167574013
"PDZK1IP1",1.51325196702253e-90,0.000322362654971035
"FAM27E3",2.48691163327764e-186,0.16477826007588
"BCRP3",2.96403827188429e-95,0.0751601609985158
"TAL2",2.49461374315841e-265,0.173460379786108
"INSL3",1.82022679173818e-226,0.143618513783784
"SYCP3",4.12054173113061e-130,0.0840510743018018
"TMIE",7.47234689339778e-121,0.942242117758258
"MUCL1",8.14743310407569e-36,0.00755983200389453
"ATL2",1.5693067580986e-72,0.0832978967866539
"LINC00189",5.5008192783183e-184,0.164591451182348
"KLHL35",5.81687764188292e-57,0.000104012635412526
"ZNF354B",4.91744330824605e-70,0.0164695984991947
"FOXC1",5.24647954680706e-57,0.544536286726031
"LINC01198",3.48546091759208e-281,0.759965520763043
"TRIM43",8.66676740330333e-211,0.0211598107505391
"TRIM42",1.26194044246841e-283,0.655698634064464
"FSIP1",2.08568403291445e-183,0.302666971662413
"FAM98B",5.02040276601969e-179,0.382237914524899
"EFCAB13",6.66490379167443e-136,0.636974547120011
"FAM71B",6.13972113517782e-165,0.15652181540843
"CABCOCO1",1.42502427330126e-47,0.0217604278241232
"SLC9B1",1.01997633780873e-106,0.110568080481626
"WEE2-AS1",1.37692312459311e-156,0.128172697105018
"TCTEX1D1",8.5262498361626e-49,3.16911749458238e-06
"TMCO5A",1.122400529186e-288,0.999999999999475
"PPARGC1B",1.13187993968783e-45,1.10363192941702e-10
"XKR6",4.31160875115213e-126,0.126831383407913
"TSGA13",1.34919384931883e-207,0.0674862940518123
"C9orf163",1.86317728625253e-256,0.235371022827202
"SYNE3",7.38991044631148e-185,0.889653595162817
"CCDC141",5.0777906668629e-33,8.28678553902848e-19
"HDX",1.1916485805577e-73,0.666196284283998
"CDYL2",2.82091662794296e-103,0.169945569617682
"C18orf54",6.61564732176916e-211,0.65781072295301
"SYT14",3.31123074960485e-128,0.250838573713495
"CDC20B",6.85389616225729e-87,0.154072675301824
"TECTB",4.61185473644044e-194,0.310274763976561
"VWA3A",1.99746825064449e-70,0.742391307197561
"LINC00896",2.99734930671292e-148,0.891280783948714
"HUS1B",1.45475843056321e-132,0.721294076686158
"NPB",6.68482164784508e-89,0.497725107539018
"CCDC34",2.18540785739327e-262,0.403751922197934
"LRCH3",4.01435056755365e-131,0.225660911923274
"INTS4",1.86823472822361e-105,0.143115052131601
"ENAH",9.13782123364609e-52,1.30353869097912e-06
"STK35",4.4968277755089e-244,0.443960330548437
"LRRIQ3",1.40345340792422e-203,0.74962751853448
"KLC4",1.41669633649452e-288,0.949882382234773
"TIPRL",4.72621976936456e-99,4.40409630673568e-07
"VKORC1L1",3.36864667225119e-38,0.781183262210157
"PRF1",9.92885566092662e-60,3.44053239456717e-13
"FBXL14",3.24429539715824e-110,0.18221409009095
"PPIL6",1.07508127931144e-76,0.613452568498944
"SP1",3.01262728060438e-32,0.0678005733050216
"C18orf25",1.87083538257634e-114,0.197865603903069
"METTL6",1.03705392439125e-183,0.59470380826218
"SGO1",6.66352133263291e-106,0.286295327472934
"B3GALNT2",3.0135084235319e-41,0.654199991644656
"CBR4",2.08889379223339e-48,0.0644820239288066
"PIK3C2A",2.56945472004385e-38,0.0694156830288156
"NLRX1",1.91948759074894e-94,0.575273415165496
"ZNF569",9.29490147750706e-89,0.59618579290173
"CCSAP",1.00540509771783e-78,0.971679146890452
"DUSP18",7.63264287724461e-81,0.110468384486653
"ZNF697",6.04451214675601e-114,0.101156796195365
"ZNF791",4.60186246761153e-117,0.128080112742363
"CHRM3",1.06253168796282e-44,0.248163449520453
"HTRA4",1.58196533468344e-39,0.0265443570513203
"LINC00525",5.43008772047013e-96,0.0770134030115519
"PRPF38A",1.62733607478837e-111,0.128871967356082
"FAM218A",2.69777649200544e-86,0.830207405742538
"RHEBL1",8.68549502662931e-71,0.720005403896647
"MCRIP2",3.95874912605393e-114,1.5102837914372e-17
"KCTD7",3.08276466165653e-107,0.798758025111835
"ZNF548",7.29405950497643e-107,0.187265348870369
"AMER2",3.27474584987226e-109,0.120220845171142
"RNF152",1.76323199853608e-149,0.290655242355006
"ADGRG3",1.02459870726419e-31,0.0264842137717673
"ZNF644",3.79318026409547e-37,0.51017102428982
"TBC1D32",3.73925550552225e-75,0.00273691757863594
"B4GALNT3",1.20477247291433e-88,0.000502061260867507
"LRRC43",2.11110031801447e-115,0.0945042458035448
"CEP89",6.02347371725968e-63,0.0654775376383177
"AK7",8.11843110027903e-69,0.00938197029058057
"ZFC3H1",4.60079954187714e-33,0.000752580435880247
"IRAK2",1.122400529186e-288,0.999999999999475
"LINC00337",4.21472161836706e-276,0.684248657310845
"METTL21A",2.4908307380129e-93,0.0309064865040917
"OTOGL",4.05231709208709e-229,0.153168220796244
"MGC16025",4.25728881971202e-271,0.357967993661472
"FAM76B",4.20450910873219e-25,0.0766256722710715
"SPATA25",3.21694114556494e-127,0.0142546901138916
"NXNL1",1.77555405301184e-71,0.607484031322365
"GLIS3-AS1",1.24552037526028e-165,0.0618812043740714
"IQCG",1.88979048085471e-144,0.17377970713164
"MCM9",1.30133061782831e-81,0.0769844771814834
"PRR14L",2.64431300817467e-171,0.187446387919194
"AJUBA",8.87451934290065e-70,0.00201532035741716
