"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","diffexpressed","delabel"
"PTPRA","PTPRA",-0.425790188988847,8.10547755852968,-5.52384160388806,1.09580975705851e-06,4.9405783428981e-06,4.90135525428824,"NO",NA
"TCTN3","TCTN3",-0.47210923593006,8.93294423601671,-5.52216267030205,1.10240764665483e-06,4.96925607369887e-06,4.89546125026771,"NO",NA
"UBE2F","UBE2F",-0.437377997023183,7.81701278812913,-5.52127957363735,1.10589381279316e-06,4.983897955374e-06,4.89236126351621,"NO",NA
"PRDM15","PRDM15",0.269440800088212,4.5319905483281,5.52099140953112,1.10703374642635e-06,4.98796211795931e-06,4.89134973089354,"NO",NA
"HECW2","HECW2",-1.27056969457935,6.43141752294381,-5.52050887543438,1.10894518312197e-06,4.99549994642063e-06,4.88965593767141,"DOWN","HECW2"
"PPAT","PPAT",-0.771860763533839,6.5304151149011,-5.51998903077346,1.11100807140463e-06,5.00371663550048e-06,4.88783121843711,"DOWN","PPAT"
"SMIM27","SMIM27",0.504538709172763,7.44792119676944,5.51972507052843,1.11205699255061e-06,5.00664024705705e-06,4.8869047017966,"NO",NA
"LOC101927131","LOC101927131",0.24496714397673,4.57034986122432,5.51970538712384,1.11213524941789e-06,5.00664024705705e-06,4.88683561228684,"NO",NA
"SMCP","SMCP",0.279438738034099,4.39887608353971,5.51961106219016,1.11251034016168e-06,5.00725270635298e-06,4.88650452899018,"NO",NA
"PDLIM5","PDLIM5",-0.90723658439096,7.35979898882928,-5.5193623731462,1.11349987264271e-06,5.01062982432798e-06,4.8856316299475,"DOWN","PDLIM5"
"TMEM62","TMEM62",-0.389769400381399,6.890916527387,-5.5192839625476,1.11381204861999e-06,5.01095811478586e-06,4.885356410643,"NO",NA
"MAD2L2","MAD2L2",-0.639289407994176,7.65266462333869,-5.51899769572474,1.11495249779956e-06,5.01501180403851e-06,4.88435162937946,"DOWN","MAD2L2"
"CCT6A","CCT6A",-0.546908516938202,9.23010512943889,-5.51850393579149,1.11692228861718e-06,5.02279329748049e-06,4.88261858922913,"NO",NA
"RFX5","RFX5",-0.488264723338918,8.10824763233169,-5.51812251291401,1.11844628306139e-06,5.02856713700086e-06,4.88127986587583,"NO",NA
"TBCB","TBCB",-0.36185994295643,9.5504670767734,-5.51794497473393,1.11915634760559e-06,5.03067983117904e-06,4.88065674784086,"NO",NA
"C3orf70","C3orf70",-0.342130765717959,3.50775725831533,-5.51784974543645,1.11953740132184e-06,5.03131301126122e-06,4.88032251706874,"NO",NA
"PDZD7","PDZD7",0.36768174348113,4.62116731714576,5.51590505785604,1.12734708588741e-06,5.06532376835768e-06,4.87349747324878,"NO",NA
"SPATC1L","SPATC1L",-0.762191241877814,5.90127383358508,-5.51570973376313,1.12813446273143e-06,5.06777452087395e-06,4.87281200054753,"DOWN","SPATC1L"
"PDK2","PDK2",0.801288907408676,8.40282159007453,5.51564724729893,1.12838646869368e-06,5.06781975980416e-06,4.87259271109862,"UP","PDK2"
"UNG","UNG",-0.551122178920806,7.60176361572696,-5.51459969120928,1.13261953545809e-06,5.0857409237386e-06,4.86891652037602,"NO",NA
"LINC02400","LINC02400",0.391818389537207,3.89700689686366,5.51443790151685,1.1332747106186e-06,5.08759223388937e-06,4.86834876720313,"NO",NA
"SPPL3","SPPL3",0.335024830576486,3.97111174373065,5.51341468600363,1.13742696714625e-06,5.10513877883275e-06,4.86475819187126,"NO",NA
"VWCE","VWCE",-0.791019577002483,6.01792743958121,-5.51325085442457,1.13809320031577e-06,5.10703476157121e-06,4.86418330455701,"DOWN","VWCE"
"PLCL2","PLCL2",0.786215348446068,8.45284963647821,5.51266397947421,1.14048294168288e-06,5.11666227873875e-06,4.86212398756463,"UP","PLCL2"
"ZNF317","ZNF317",-0.76691657663377,5.62163359499402,-5.512180788515,1.14245421122723e-06,5.12440864295004e-06,4.86042853451868,"DOWN","ZNF317"
"TMEM128","TMEM128",-0.620006613827221,8.19959925594595,-5.51177350408476,1.14411842440439e-06,5.130774702633e-06,4.85899945663563,"DOWN","TMEM128"
"APOA1","APOA1",0.442200243382039,5.47014454326941,5.51056856312832,1.14905601951122e-06,5.15181430665702e-06,4.85477172147029,"NO",NA
"TINF2","TINF2",-0.487206068322745,7.78712388678153,-5.50936633044466,1.15400353294566e-06,5.17288936542108e-06,4.8505537221328,"NO",NA
"DOLK","DOLK",0.430867775597377,7.34862035512869,5.50853672456133,1.15742987334593e-06,5.18713811659761e-06,4.84764320944296,"NO",NA
"RMST","RMST",0.472575479696911,4.04557776551051,5.50708271439991,1.16345935689607e-06,5.2130445238293e-06,4.84254236271281,"NO",NA
"KIT","KIT",1.38813865196353,6.90411709331869,5.50540931724557,1.17043707383222e-06,5.24318763592034e-06,4.83667230269188,"UP","KIT"
"MYOG","MYOG",0.471814236360789,5.37546692776775,5.50461017109788,1.17378394162523e-06,5.25705628078334e-06,4.83386916172148,"NO",NA
"PPP4R1","PPP4R1",-0.421899633307169,8.75482386003406,-5.50374703509238,1.17740944156562e-06,5.27216664653163e-06,4.83084168172546,"NO",NA
"AGFG2","AGFG2",0.331488255525507,3.85996614889543,5.50249251062504,1.18269868863329e-06,5.2947188353925e-06,4.82644160836313,"NO",NA
"MBL1P","MBL1P",0.352795371591853,4.41512026062024,5.50241983081319,1.18300583621548e-06,5.29496223316361e-06,4.82618670167009,"NO",NA
"SEC31B","SEC31B",0.534593661690557,6.39189128480925,5.50198615724719,1.18484019816983e-06,5.30203965628357e-06,4.82466571536169,"NO",NA
"BIN3","BIN3",0.335036134640748,6.94185922641083,5.50119443963839,1.18819628523531e-06,5.31592216719863e-06,4.82188907051967,"NO",NA
"BAIAP2","BAIAP2",0.399684873632194,6.14046699571616,5.50003029552754,1.19314817858307e-06,5.33693677061275e-06,4.81780646809408,"NO",NA
"ICAM2","ICAM2",-0.874516654718213,7.55385765142966,-5.49970504468451,1.19453533683169e-06,5.34185561211847e-06,4.81666586702414,"DOWN","ICAM2"
"TMEM214","TMEM214",-0.417632010591729,8.06277026103453,-5.49965289658597,1.19475789099991e-06,5.34185561211847e-06,4.81648299384339,"NO",NA
"STATH","STATH",0.269435050964512,2.99975075321789,5.49952123269603,1.19531997993699e-06,5.34322825858732e-06,4.81602127630578,"NO",NA
"ZDHHC22","ZDHHC22",0.328833696725234,5.59433783632169,5.49856630677638,1.19940451200854e-06,5.36034271667227e-06,4.81267263663961,"NO",NA
"NRBP1","NRBP1",-0.337995930221867,7.70311903774796,-5.49806675307267,1.20154676668156e-06,5.36877135701337e-06,4.81092091033868,"NO",NA
"MAP3K13","MAP3K13",0.870540791306857,4.0503207857766,5.49737241201526,1.2045306250086e-06,5.38095606783005e-06,4.80848621364331,"UP","MAP3K13"
